Label,Topic,Title,Original_Title,From,Link,,,,,,,,,,,0,1,2,3,4,5,6,7,8
 Book,8,,[Speaking Book] The Richest Man in Babylon - Chapter 1 | George S. Clason,Fontos,https://www.youtube.com/watch?v=yNGuHrZEMU8,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] The Last Sermon,Fontos,https://www.youtube.com/watch?v=mbaxZVTgea0,,,,,,,,,,,,,,,,,,,
 Book,8,,[Speaking Book] I Exercise - Chapter 1 | Le Huynh Duc the footballer,Fontos,https://www.youtube.com/watch?v=AXkk8hVOXBs,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Climate Disasters - Chapter 1 | Bill Gates,Fontos,https://www.youtube.com/watch?v=TIb57CmGSnY,,,,,,,,,,,,,,,,,,,
 Book,8,,Searching for the circuit of life | Trailer of the Long Circuit audiobook,Fontos,https://www.youtube.com/watch?v=Rlw4ZkVJOlw,,,,,,,,,,,,,,,,,,,
 Book,8,,[Acoustic Book] Tiktok Marketing - Chapter 1 | Markus Rach,Fontos,https://www.youtube.com/watch?v=p68wVNPPXk8,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] You Learn by Living,Fontos,https://www.youtube.com/watch?v=bABpKMmU0qw,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] Donald J. Trump: It's Time to Get Hard to Restore America's Greatness,Fontos,https://www.youtube.com/watch?v=cgmM9xIj_ko,,,,,,,,,,,,,,,,,,,
 Book,8,,[Speaking Book] Long Mo - Chapter 1 | Shark Binh,Fontos,https://www.youtube.com/watch?v=JDk7B_PL6Pw,,,,,,,,,,,,,,,,,,,
 Book,8,,[Speaking Book] What to Eat for Brain - Chapter 1 | David Perlmutter,Fontos,https://www.youtube.com/watch?v=3cKb0DW9cqk,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Red-haired Anne Under Green Gables - Chapter 1 | Lucy Maud Montgomery,Fontos,https://www.youtube.com/watch?v=Mv_EycHQNX0,,,,,,,,,,,,,,,,,,,
 Book,8,,[Speaking Book] Vietnamese Fairy Tales - Volume 1 - Chapter 1 | Many Authors,Fontos,https://www.youtube.com/watch?v=XTJFy86XNuE,,,,,,,,,,,,,,,,,,,
 Book,8,,"[Audience Book] Dare to Give Influencers - Chapter 1 | Bob Burg, John David Mann",Fontos,https://www.youtube.com/watch?v=yPht-2t8YUU,,,,,,,,,,,,,,,,,,,
 Book,8,,[Speaking Book] The Body Heals itself - Volume 5 - Chapter 1 | Anthony William,Fontos,https://www.youtube.com/watch?v=vWqU1N6t8Ic,,,,,,,,,,,,,,,,,,,
 Book,8,,[Speaking Book] Mind - Chapter 1 | Daniel J. Siegel,Fontos,https://www.youtube.com/watch?v=yf_g1ncJAYk,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] Live a Life Worth Living,Fontos,https://www.youtube.com/watch?v=vS2TtzLY23g,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] The Longevity Diet - Chapter 1 | Valter Longo,Fontos,https://www.youtube.com/watch?v=n7fpjeeQYpo,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] Perfect Spy X6,Fontos,https://www.youtube.com/watch?v=zTOt5-gGf8Q,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Smart Human Resource Management with Data - Chapter 1 | Bernard Marr,Fontos,https://www.youtube.com/watch?v=3RZ2HoK_jBk,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Systems Thinking at Work - Chapter 1 | Steven Schuster,Fontos,https://www.youtube.com/watch?v=8g2NLMixx90,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Kanban - Effective Work Management - Chapter 1 | Dominica DeGrandis,Fontos,https://www.youtube.com/watch?v=gnLeUirVHsU,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Good Stories Written for Children - Phong Thu - Chapter 1 | Phong Thu,Fontos,https://www.youtube.com/watch?v=fl20X_CJJcI,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] Complete Skin Care,Fontos,https://www.youtube.com/watch?v=--Ax1CCNo-4,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] Good Stories Written for Children - Pham Ho - Chapter 1 | Pham Ho,Fontos,https://www.youtube.com/watch?v=CIAf3LjbDJo,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] Immune System - Masterpiece of Life,Fontos,https://www.youtube.com/watch?v=imZi1KrE8nM,,,,,,,,,,,,,,,,,,,
 Book,8,,"[Acoustic Book] Effective Time Management - Chapter 1 | Jake Knapp, John Zeratsky",Fontos,https://www.youtube.com/watch?v=t9MiDR1-b7w,,,,,,,,,,,,,,,,,,,
 Book,8,,"[Acoustic Book] Touching Hands Turns Gold - Chapter 1 | Donald J. Trump, Robert T. Kiyosaki",Fontos,https://www.youtube.com/watch?v=26tA59HQ2zE,,,,,,,,,,,,,,,,,,,
 Book,8,,[Acoustic Book] Think Like a Roman Emperor - Chapter 1 | Donald Robertson,Fontos,https://www.youtube.com/watch?v=PWbKcPMygbo,,,,,,,,,,,,,,,,,,,
 Book,8,,[Audio Book] 7 Strategies for Prosperity and Happiness - Chapter 1 | Jim Rohn,Fontos,https://www.youtube.com/watch?v=YkK7EBwJdoQ,,,,,,,,,,,,,,,,,,,
 Book,8,,"[Book Summary] Learn to Eat, Learn to Cook, Absorb Love",Fontos,https://www.youtube.com/watch?v=DX9smAwRPY4,,,,,,,,,,,,,,,,,,,
 Book,8,,[Meditation] Sit Back With Grief - Female Voice,Fontos,https://www.youtube.com/watch?v=l6g7_7xgvH8,,,,,,,,,,,,,,,,,,,
 Book,8,,[Meditation] Sit Back With Grief - Male Voice,Fontos,https://www.youtube.com/watch?v=H15Eoy8pO4M,,,,,,,,,,,,,,,,,,,
 Book,8,,[Book Summary] Rules for Healthy Living,Fontos,https://www.youtube.com/watch?v=ZQ9X8acGPw8,,,,,,,,,,,,,,,,,,,
 Book,8,,[Acoustic Book] Private Room - Chapter 1 | Virginia Woolf,Fontos,https://www.youtube.com/watch?v=UOgIQN6G6wY,,,,,,,,,,,,,,,,,,,
 Book,8,,Audio Book ] | How Much Are You Expensive #Full Audio| Love,Hana,https://www.youtube.com/watch?v=Z4PNvna08VM,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | How Much Happiness Is So Much Temperament #FullAudio | Love,Hana,https://www.youtube.com/watch?v=W9c0Q308L9Q,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #32 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=A88qTtyCa2k,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #31 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=lGqF5Fl5c2g,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #30 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=hLGJ0-9CC1I,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #29 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=9Y3pf2etcPY,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #28 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=m7tedOlR_Qw,,,,,,,,,,,,,,,,,,,
 Book,8,,Audio Book ] | #27 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=KR92R94bUJo,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #26 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=pvs3Oz_ItjE,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #22 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=ZKPwQsd9un4,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #25 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=Z-6Bhl0CEak,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #24 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=XYO3Bqj1cig,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #23 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=BAlb7YW-1lE,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #21 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=J_S1CXZ2gh4,,,,,,,,,,,,,,,,,,,
 Book,8,,Audio Book ] | #19 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=0sPUSKz1AcA,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #20 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=WkqNLLPY7Fw,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #18 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=tGhiNGKQH8o,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #17 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=ACo8I2yi5Qc,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #16 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=JKC9uic7JQQ,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #15 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=OODa7VAMLrI,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #14 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=Nuicap4dozw,,,,,,,,,,,,,,,,,,,
 Book,8,,Audio Book ] | #13 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=WCoisucAMic,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #12 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=QH9anMo3Ayg,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #11 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=LAip1ABz_Es,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #10 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=VFZB0b4JIDU,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #9 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=ZsbzTf8GZbg,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #8 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=XNLcEXJJIjg,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #7 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=QzZZhqK_w1I,,,,,,,,,,,,,,,,,,,
 Book,8,,Audio Book ] | #6 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=G0_Z7-ahiow,,,,,,,,,,,,,,,,,,,
 Book,8,,[ Audio Book ] | #5 How Much Happiness Is So Much Temperament | Love,Hana,https://www.youtube.com/watch?v=8stKvUku8Hg,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Insomnia with Heavy Rain & Thunder Growls on a Stale Tin Roof in Foggy Murky Forest at Night,Rainy Night,https://www.youtube.com/watch?v=7SGscEmcwUM&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=1,,,,,,,,,,,,,,,,,,,
Sleep,7,,Fall Asleep in Under 10 Minutes with Heavy Rainstorm & Thunder at Night Rain Sounds for Sleeping,Rainy Night,https://www.youtube.com/watch?v=WtKb3jZJIyY&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=2,,,,,,,,,,,,,,,,,,,
Sleep,7,,"Overcome Stress to Sleep Immediately with Heavy Rain, Powerful Wind & Thunder Sounds in Stormy Night",Rainy Night,https://www.youtube.com/watch?v=vyy6xkXF-Fw&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=3,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Dejection to Fall Asleep Immediately with Heavy Rain & Ghastly Thunder Sounds on a Tin Roof,Rainy Night,https://www.youtube.com/watch?v=H4GQjp51t3Y&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=4,,,,,,,,,,,,,,,,,,,
Sleep,7,,Overcome Stress to Sleep Instantly with Heavy Rain & Paramount Thunder Sounds on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=u_DcPBNkkWw&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=5,,,,,,,,,,,,,,,,,,,
Sleep,7,,Deep Into Sleep with Heavy Rain & Enegetic Thunder on a Rusty Tin Roof in Barren Rainforest at Night,Rainy Night,https://www.youtube.com/watch?v=QWcWZQuKPpQ&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=6,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Stress So You Can Sleep Immediately with Heavy Rain & Thunderstorm on a Metal Roof at Night,Rainy Night,https://www.youtube.com/watch?v=WsgeFCS68Kw&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=7,,,,,,,,,,,,,,,,,,,
Sleep,7,,Beat Worry Within 5 Minutes to Deep Sleep Instantly with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=hUO1xMZCOQY&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=8,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Anxiety to Deep Sleep with Heavy Rain & Supreme Thunder on a Dilapidated Metal Roof at Night,Rainy Night,https://www.youtube.com/watch?v=qRJnZuNNcaU&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=9,,,,,,,,,,,,,,,,,,,
Sleep,7,,Relieve Your Stress to Sleep Fast Within 10 Minutes with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=4o6_ZWOymo0&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=10,,,,,,,,,,,,,,,,,,,
Sleep,7,,Blow Away Insomnia with Heavy Rain & Spectacular Thunder Covering the Farmhouse in Forest at Night,Rainy Night,https://www.youtube.com/watch?v=B7C1pEAa8yQ&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=11,,,,,,,,,,,,,,,,,,,
Sleep,7,,Listen & Sleep Immediately in Under 3 Minutes with Heavy Rain & Thunder Sounds on Farm Tent at Night,Rainy Night,https://www.youtube.com/watch?v=7QmFcd1gQmU&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=12,,,,,,,,,,,,,,,,,,,
Sleep,7,,Calm Your Anxiety Within 3 Minutes to Sleep Instantly with Heavy Rain & Thunder on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=qAbfLJidp3Y&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=13,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Stress So You Can Sleep Immediately with Heavy Rain & Horrendous Thunder Sounds at Night,Rainy Night,https://www.youtube.com/watch?v=nsrH6FdzeSc&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=14,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Strain to Fall Asleep Quickly with Heavy Rainstorm & Seething Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=aayjpNwDS30&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=15,,,,,,,,,,,,,,,,,,,
Sleep,7,,Falling Asleep Instantly with Heavy Rain & Thunderstorm Sounds on Ancient Roof of Farmhouse at Night,Rainy Night,https://www.youtube.com/watch?v=C6AhTj4plFA&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=16,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Restlessness to Sleep Fast with Heavy Rain & Thunder Sounds Threatening on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=7wVBWp7o64M&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=17,,,,,,,,,,,,,,,,,,,
Sleep,7,,100% of You Will Fall Asleep in 5 Minutes with Heavy Rain & Potent Thunder on Farmstead at Night,Rainy Night,https://www.youtube.com/watch?v=pTJgpQ76FU8&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=18,,,,,,,,,,,,,,,,,,,
Sleep,7,,"Fall into Sleep Immediately with Heavy Rain, Thunder, Strong Wind & Foggy on Empty Roof at Night",Rainy Night,https://www.youtube.com/watch?v=baV6qI7zEn4&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=19,,,,,,,,,,,,,,,,,,,
Sleep,7,,Stress Relief to Sleep Instantly with Heavy Rain & Thunder Sounds Poured Down on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=iFha-tLzpfc&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=20,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Strain to Fall Asleep Quickly with Heavy Rainstorm & Seething Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=1nWoDSGdh60&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=21,,,,,,,,,,,,,,,,,,,
Sleep,7,,Healing Sleep Within 3 Minutes with Heavy Rainstorm and Fierce Thunder Sounds & Raging Wind at Night,Rainy Night,https://www.youtube.com/watch?v=47VkS5QtkVc&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=22,,,,,,,,,,,,,,,,,,,
Sleep,7,,Beat Insomnia to Sleep Immediately with Heavy Rain & Thunder on a Tin Roof of Old Farmhouse at Night,Rainy Night,https://www.youtube.com/watch?v=5I7RwqHODuA&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=23,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Restlessness to Sleep Fast with Heavy Rain & And Lightning On The Old Thatch Roof,Rainy Night,https://www.youtube.com/watch?v=y1sg9F70FXA&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=24,,,,,,,,,,,,,,,,,,,
Sleep,7,,Overcome Stress to Sleep Instantly with Heavy Rain & Paramount Thunder Sounds on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=kxJNoLffiVc&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=25,,,,,,,,,,,,,,,,,,,
Sleep,7,,Fall into Sleep in Under 3 Minutes with Heavy Rain & Thunder on a Metal Roof of Farmhouse at Night,Rainy Night,https://www.youtube.com/watch?v=0lN4R1XeBZw&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=26,,,,,,,,,,,,,,,,,,,
Sleep,7,,Fall Asleep Instantly with Heavy Rain & Thunder on a Tin Roof / Beat & Goodbye Insomnia in 3 Minutes,Rainy Night,https://www.youtube.com/watch?v=c0-zcNQ61ZM&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=27,,,,,,,,,,,,,,,,,,,
Sleep,7,,Fall Asleep Instantly with Heavy Rain & Thunder on a Tin Roof | Beat & Goodbye Insomnia in 3 Minutes,Rainy Night,https://www.youtube.com/watch?v=iUf8yv0tGHU&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=28,,,,,,,,,,,,,,,,,,,
Sleep,7,,Relieve Your Stress to Sleep Fast Within 10 Minutes with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=4VUSaS6qAig&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=29,,,,,,,,,,,,,,,,,,,
Sleep,7,,Stress Relief to Sleep Instantly with Heavy Rain & Thunder Sounds Poured Down on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=Smkr2h4eq3Q&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=30,,,,,,,,,,,,,,,,,,,
Sleep,7,,Within 5 Minutes You Will Beat Insomnia Instantly with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=Yr6jMEdQPv0&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=31,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Fatigue to Fall Asleep Fast with Heavy Rain & Thunder on Ancient Tin Roof in Forest at Night,Rainy Night,https://www.youtube.com/watch?v=dc0jLBGNK8Q&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=32,,,,,,,,,,,,,,,,,,,
Sleep,7,,Wash Insomnia Away in 3 Minutes with Heavy Rain & Dreaded Thunderstorm Sounds on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=pZUGu_1zVZM&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=33,,,,,,,,,,,,,,,,,,,
Sleep,7,,Overcome Stress to Sleep Instantly with Heavy Rain & Paramount Thunder Sounds on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=wywLn5QYYiM&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=34,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Fatigue to Fall Asleep Fast with Heavy Rain & Thunder on Ancient Tin Roof in Forest at Night,Rainy Night,https://www.youtube.com/watch?v=tAwndEJwZb4&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=35,,,,,,,,,,,,,,,,,,,
Sleep,7,,Sleep Instantly in Under 3 Minutes with Heavy Rainstorm & Big Thunder Sounds on Farm House in Forest,Rainy Night,https://www.youtube.com/watch?v=uTDhxnAmQ5c&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=36,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Insomnia with Heavy Rain & Thunder Growls on a Stale Tin Roof in Foggy Murky Forest at Night,Rainy Night,https://www.youtube.com/watch?v=B9zUGTD05Vs&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=37,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Uniness to Sleep Instantly with Heavy Rain & Thunder on a Metal Roof in Forest at Night,Rainy Night,https://www.youtube.com/watch?v=gwkmz1rRW4s&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=38,,,,,,,,,,,,,,,,,,,
Sleep,7,,Beat Stress & Insomnia in 5 Minutes with Heavy Rain and Roaring Thunderstorm on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=snFNvM6nDR8&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=39,,,,,,,,,,,,,,,,,,,
Sleep,7,,Stress Relief to Sleep Instantly with Heavy Rain & Thunder Sounds Poured Down on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=OUkAYbaNaTg&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=40,,,,,,,,,,,,,,,,,,,
Sleep,7,,Relieve Stress in Under 3 Minutes to Sleep Soundly with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=AaJeqU4BQoU&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=41,,,,,,,,,,,,,,,,,,,
Sleep,7,,Sleep Instantly in Ancient Village with Heavy Rain & Thunder Sounds on Palm Roof in Forest at Night,Rainy Night,https://www.youtube.com/watch?v=PiHRK0rCVs8&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=42,,,,,,,,,,,,,,,,,,,
Sleep,7,,Sleep Immediately in Under 3 Minutes with Heavy Rain & Thunderstorm on Metal Tent in Forest at Night,Rainy Night,https://www.youtube.com/watch?v=nV4WMEG2Zcg&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=43,,,,,,,,,,,,,,,,,,,
Sleep,7,,Deep Hypnosis for Sleep Soundly in 3 Minutes with Heavy Rain & Vibrant Thunder on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=foezJ0P_vE8&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=44,,,,,,,,,,,,,,,,,,,
Sleep,7,,"Sleep Instantly with Heavy Rain, Strong Wind, Furious Thunder, Powerful Hurricane & Dense Lightning",Rainy Night,https://www.youtube.com/watch?v=eqT4rko2NdA&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=45,,,,,,,,,,,,,,,,,,,
Sleep,7,,Wash Insomnia Away in 3 Minutes with Heavy Rain & Dreaded Thunderstorm Sounds on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=AsxXmag5sBE&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=46,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Stress to Deep Sleep Instantly in Farmhouse with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=d_rdzdxTGrg&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=47,,,,,,,,,,,,,,,,,,,
Sleep,7,,Defeat Insomnia to Sleep Instantly with Heavy Rain & Thunder on a Tin Roof of Small Village at Night,Rainy Night,https://www.youtube.com/watch?v=IZllUaDfelM&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=48,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Stress So You Can Sleep Immediately with Heavy Rain & Thunderstorm on a Metal Roof at Night,Rainy Night,https://www.youtube.com/watch?v=WFSTZylq8Co&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=49,,,,,,,,,,,,,,,,,,,
Sleep,7,,Fall Asleep Fast Within 3 Minutes with Heavy Rain & Thunder on a Metal Roof of Stale Cabin at Night,Rainy Night,https://www.youtube.com/watch?v=DZdp1ycdCP0&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=50,,,,,,,,,,,,,,,,,,,
Sleep,7,,Emotional Healing and Stop Anxiety to Sleep Instantly with Heavy Rain & Thunder on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=eTIQH92ZYFU&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=51,,,,,,,,,,,,,,,,,,,
Sleep,7,,Fall Asleep Fast in Under 3 Minutes with Heavy Rain & Thunder Covering the Middle Ages Farm at Night,Rainy Night,https://www.youtube.com/watch?v=kg3ALWQUFVQ&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=52,,,,,,,,,,,,,,,,,,,
Sleep,7,,Goodbye Stress to Deep Sleep in 3 Minutes with Heavy Rain & Thunderstorm Sounds on Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=OEqUUDV5Lk8&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=53,,,,,,,,,,,,,,,,,,,
Sleep,7,,Defeat Anxiety within 3 Minutes to Sleep Instantly with Heavy Rain & Thunder on a Tin Roof at Night,Rainy Night,https://www.youtube.com/watch?v=j85tNZ8BlPA&list=PLNoNc1ikeW_DqLjcuFWl-n44sAe-LOoyk&index=54,,,,,,,,,,,,,,,,,,,
